Timestamp,Battery_Pct,Solar_Switch,Load_kW,Gen_kW
2026-01-25 15:13:33,91,1,7,11
2026-01-25 15:13:34,92,1,3,14
2026-01-25 15:13:35,93,1,2,10
2026-01-25 15:13:36,94,1,2,11
2026-01-25 15:13:37,95,1,6,13
2026-01-25 15:13:38,96,1,7,11
2026-01-25 15:13:39,97,1,5,10
2026-01-25 15:13:40,98,1,3,12
2026-01-25 15:13:41,99,1,6,14
2026-01-25 15:13:42,100,1,5,14
2026-01-25 15:13:43,99,0,3,0
2026-01-25 15:13:44,98,0,3,0
2026-01-25 15:13:45,97,0,6,0
2026-01-25 15:13:46,96,0,4,0
2026-01-25 15:13:47,95,0,2,0
2026-01-25 15:13:48,94,0,5,0
2026-01-25 15:13:49,93,0,2,0
2026-01-25 15:13:50,92,0,3,0
2026-01-25 15:13:51,91,0,5,0
2026-01-25 15:13:52,90,0,2,0
2026-01-25 15:13:53,89,0,7,0
2026-01-25 15:13:54,88,0,6,0
2026-01-25 15:13:55,87,0,3,0
2026-01-25 15:13:56,86,0,7,0
2026-01-25 15:13:57,85,0,2,0
2026-01-25 15:13:58,84,0,2,0
2026-01-25 15:13:59,83,0,7,0
2026-01-25 15:14:00,82,0,2,0
2026-01-25 15:14:01,81,0,6,0
2026-01-25 15:14:02,80,0,4,0
2026-01-25 15:14:03,79,0,4,0
2026-01-25 15:14:04,78,1,5,0
2026-01-25 15:14:05,79,1,7,10
2026-01-25 15:14:06,80,1,5,11
2026-01-25 15:14:07,81,1,2,12
2026-01-25 15:14:08,82,1,3,11
2026-01-25 15:14:09,83,1,5,10
2026-01-25 15:14:10,84,1,4,10
2026-01-25 15:14:11,85,1,5,14
2026-01-25 15:14:12,86,1,3,13
2026-01-25 15:14:13,87,1,2,11
2026-01-25 15:14:14,88,1,7,11
2026-01-25 15:14:15,89,1,6,13
2026-01-25 15:14:16,90,1,6,14
2026-01-25 15:14:17,91,1,3,13
2026-01-25 15:14:18,92,1,3,12
2026-01-25 15:14:19,93,1,7,14
2026-01-25 15:14:20,94,1,3,10
2026-01-25 15:14:21,95,1,7,11
2026-01-25 15:14:22,96,1,3,14
2026-01-25 15:14:23,97,1,2,11
2026-01-25 15:14:24,98,1,4,12
2026-01-25 15:14:25,99,1,5,13
2026-01-25 15:14:26,100,1,6,13
2026-01-25 15:14:27,100,0,5,10
2026-01-25 15:14:28,99,0,6,0
2026-01-25 15:14:29,98,0,7,0
2026-01-25 15:14:30,97,0,5,0
2026-01-25 15:14:31,96,0,5,0
2026-01-25 15:14:32,95,0,2,0
2026-01-25 15:14:33,94,0,6,0
2026-01-25 15:14:34,93,0,3,0
2026-01-25 15:14:35,92,0,2,0
2026-01-25 15:14:36,91,0,4,0
2026-01-25 15:14:37,90,0,6,0
2026-01-25 15:14:38,89,0,5,0
2026-01-25 15:14:39,88,0,5,0
2026-01-25 15:14:40,87,0,6,0
2026-01-25 15:14:41,86,0,2,0
2026-01-25 15:14:42,85,0,4,0
2026-01-25 15:14:43,84,0,4,0
2026-01-25 15:14:44,83,0,7,0
2026-01-25 15:14:45,82,0,3,0
2026-01-25 15:14:46,81,0,6,0
2026-01-25 15:14:47,80,0,5,0
2026-01-25 15:14:48,79,0,5,0
2026-01-25 15:14:49,78,1,5,0
2026-01-25 15:14:50,79,1,3,10
2026-01-25 15:14:51,80,1,3,10
2026-01-25 15:14:52,81,1,2,14
2026-01-25 15:14:53,82,1,6,11
2026-01-25 15:14:54,83,1,7,14
2026-01-25 15:14:55,84,1,4,13
2026-01-25 15:14:56,85,1,7,13
2026-01-25 15:14:57,86,1,4,13
2026-01-25 15:14:58,87,1,6,13
2026-01-25 15:14:59,88,1,6,11
2026-01-25 15:15:00,89,1,3,13
2026-01-25 15:15:01,90,1,3,11
2026-01-25 15:15:02,90,1,3,11
2026-01-25 15:15:03,91,1,6,12
2026-01-25 15:15:04,92,1,4,13
2026-01-25 15:15:05,93,1,4,13
2026-01-25 15:15:06,94,1,6,13
2026-01-25 15:15:07,95,1,3,13
2026-01-25 15:15:08,96,1,7,10
2026-01-25 15:15:09,97,1,7,14
2026-01-25 15:15:10,98,1,7,13
2026-01-25 15:15:12,99,1,4,11
2026-01-25 15:15:13,100,1,4,11
2026-01-25 15:15:14,100,0,4,11
2026-01-25 15:15:15,99,0,2,0
2026-01-25 15:15:16,98,0,2,0
2026-01-25 15:15:17,97,0,5,0
2026-01-25 15:15:18,96,0,3,0
2026-01-25 15:15:19,95,0,4,0
2026-01-25 15:15:20,94,0,6,0
2026-01-25 15:15:21,93,0,6,0
2026-01-25 15:15:22,92,0,5,0
2026-01-25 15:15:23,91,0,6,0
2026-01-25 15:15:24,90,0,5,0
2026-01-25 15:15:25,89,0,3,0
2026-01-25 15:15:26,88,0,7,0
2026-01-25 15:15:27,87,0,3,0
2026-01-25 15:15:28,86,0,3,0
2026-01-25 15:15:29,85,0,7,0
2026-01-25 15:15:30,84,0,3,0
2026-01-25 15:15:31,83,0,3,0
2026-01-25 15:15:32,82,0,6,0
2026-01-25 15:15:33,81,0,5,0
2026-01-25 15:15:34,80,0,7,0
2026-01-25 15:15:35,79,0,5,0
2026-01-25 15:15:36,78,1,6,0
2026-01-25 15:15:37,79,1,3,13
2026-01-25 15:15:38,80,1,4,10
2026-01-25 15:15:39,81,1,6,14
2026-01-25 15:15:40,82,1,6,12
2026-01-25 15:15:41,83,1,5,11
2026-01-25 15:15:42,84,1,2,12
2026-01-25 15:15:43,85,1,7,13
2026-01-25 15:15:44,86,1,5,12
2026-01-25 15:15:45,87,1,5,11
2026-01-25 15:15:46,88,1,7,12
2026-01-25 15:15:47,89,1,3,13
2026-01-25 15:15:48,90,1,6,12
2026-01-25 15:15:49,91,1,7,11
2026-01-25 15:15:50,92,1,7,12
2026-01-25 15:15:51,93,1,6,12
2026-01-25 15:15:52,94,1,4,10
2026-01-25 15:15:53,95,1,6,13
2026-01-25 15:15:54,96,1,7,11
2026-01-25 15:15:55,97,1,6,11
2026-01-25 15:15:56,98,1,6,14
2026-01-25 15:15:57,99,1,4,11
2026-01-25 15:15:58,100,1,7,13
2026-01-25 15:15:59,100,0,4,13
2026-01-25 15:16:00,99,0,5,0
2026-01-25 15:16:01,98,0,6,0
2026-01-25 15:16:02,97,0,5,0
2026-01-25 15:16:03,96,0,5,0
2026-01-25 15:16:04,95,0,6,0
2026-01-25 15:16:05,94,0,6,0
2026-01-25 15:16:06,93,0,7,0
2026-01-25 15:16:07,92,0,6,0
2026-01-25 15:16:08,91,0,7,0
2026-01-25 15:16:09,90,0,4,0
2026-01-25 15:16:10,89,0,2,0
2026-01-25 15:16:11,88,0,5,0
2026-01-25 15:16:12,87,0,3,0
2026-01-25 15:16:13,86,0,7,0
2026-01-25 15:16:14,85,0,6,0
2026-01-25 15:16:15,84,0,7,0
2026-01-25 15:16:16,83,0,7,0
2026-01-25 15:16:17,82,0,6,0
2026-01-25 15:16:18,81,0,3,0
2026-01-25 15:16:19,80,0,6,0
2026-01-25 15:16:20,79,0,5,0
2026-01-25 15:16:21,78,1,6,0
2026-01-25 15:16:22,79,1,7,14
2026-01-25 15:16:23,80,1,4,13
2026-01-25 15:16:24,81,1,7,12
2026-01-25 15:16:25,82,1,5,14
2026-01-25 15:16:26,83,1,3,11
2026-01-25 15:16:27,84,1,7,10
2026-01-25 15:16:28,85,1,6,14
2026-01-25 15:16:29,86,1,4,12
2026-01-25 15:16:30,87,1,4,12
2026-01-25 15:16:31,88,1,4,13
2026-01-25 15:16:32,89,1,4,13
2026-01-25 15:16:33,90,1,4,12
2026-01-25 15:16:34,91,1,6,12
2026-01-25 15:16:35,92,1,3,11
2026-01-25 15:16:36,93,1,5,14
2026-01-25 15:16:37,94,1,4,12
2026-01-25 15:16:38,95,1,6,13
2026-01-25 15:16:39,96,1,2,13
2026-01-25 15:16:40,97,1,4,12
2026-01-25 15:16:41,98,1,4,12
2026-01-25 15:16:42,99,1,5,13
2026-01-25 15:16:43,100,1,3,13
2026-01-25 15:16:44,100,0,3,11
2026-01-25 15:16:45,99,0,6,0
2026-01-25 15:16:46,98,0,2,0
2026-01-25 15:16:47,97,0,7,0
2026-01-25 15:16:48,96,0,2,0
2026-01-25 15:16:49,95,0,3,0
2026-01-25 15:16:50,94,0,6,0
2026-01-25 15:16:51,93,0,6,0
2026-01-25 15:16:52,92,0,7,0
2026-01-25 15:16:53,91,0,5,0
2026-01-25 15:16:54,90,0,3,0
2026-01-25 15:16:55,89,0,7,0
2026-01-25 15:16:56,88,0,6,0
2026-01-25 15:16:57,87,0,3,0
2026-01-25 15:16:58,86,0,4,0
2026-01-25 15:16:59,85,0,7,0
2026-01-25 15:17:00,84,0,2,0
2026-01-25 15:17:01,83,0,7,0
2026-01-25 15:17:02,82,0,7,0
2026-01-25 15:17:03,81,0,6,0
2026-01-25 15:17:04,80,0,7,0
2026-01-25 15:17:05,79,0,2,0
2026-01-25 15:17:06,78,1,4,0
2026-01-25 15:17:07,79,1,5,13
2026-01-25 15:17:08,80,1,6,10
2026-01-25 15:17:09,81,1,4,11
2026-01-25 15:17:10,82,1,6,12
2026-01-25 15:17:11,83,1,7,11
2026-01-25 15:17:12,84,1,5,13
2026-01-25 15:17:13,85,1,3,12
2026-01-25 15:17:14,86,1,6,13
2026-01-25 15:17:15,87,1,2,13
2026-01-25 15:17:16,88,1,3,13
2026-01-25 15:17:17,89,1,7,12
2026-01-25 15:17:18,90,1,2,14
2026-01-25 15:17:19,91,1,4,11
2026-01-25 15:17:20,92,1,2,10
2026-01-25 15:17:21,93,1,2,11
2026-01-25 15:17:22,94,1,3,11
2026-01-25 15:17:23,95,1,5,14
2026-01-25 15:17:24,96,1,2,11
2026-01-25 15:17:25,97,1,6,13
2026-01-25 15:17:26,98,1,5,12
2026-01-25 15:17:27,99,1,5,11
2026-01-25 15:17:28,100,1,6,10
2026-01-25 15:17:29,100,0,5,13
2026-01-25 15:17:30,99,0,2,0
2026-01-25 15:17:31,98,0,7,0
2026-01-25 15:17:32,97,0,2,0
2026-01-25 15:17:33,96,0,6,0
2026-01-25 15:17:34,95,0,7,0
2026-01-25 15:17:35,94,0,3,0
2026-01-25 15:17:36,93,0,5,0
2026-01-25 15:17:37,92,0,2,0
2026-01-25 15:17:38,91,0,4,0
2026-01-25 15:17:39,90,0,5,0
2026-01-25 15:17:40,89,0,4,0
2026-01-25 15:17:41,88,0,4,0
2026-01-25 15:17:42,87,0,2,0
2026-01-25 15:17:43,86,0,3,0
2026-01-25 15:17:44,85,0,4,0
2026-01-25 15:17:45,84,0,3,0
2026-01-25 15:17:46,83,0,5,0
2026-01-25 15:17:47,82,0,2,0
2026-01-25 15:17:48,81,0,4,0
2026-01-25 15:17:49,80,0,5,0
2026-01-25 15:17:50,79,0,2,0
2026-01-25 15:17:51,78,1,7,0
2026-01-25 15:17:52,79,1,7,12
2026-01-25 15:17:53,80,1,6,12
2026-01-25 15:17:54,81,1,2,13
2026-01-25 15:17:55,82,1,4,13
2026-01-25 15:17:56,83,1,5,13
2026-01-25 15:17:57,84,1,4,10
2026-01-25 15:17:58,85,1,5,11
2026-01-25 15:17:59,86,1,2,12
2026-01-25 15:18:00,87,1,7,13
2026-01-25 15:18:01,88,1,5,13
2026-01-25 15:18:02,89,1,7,13
2026-01-25 15:18:03,90,1,7,14
2026-01-25 15:18:04,91,1,3,12
2026-01-25 15:18:05,92,1,7,11
2026-01-25 15:18:06,93,1,5,13
2026-01-25 15:18:07,94,1,5,11
2026-01-25 15:18:08,95,1,2,14
2026-01-25 15:18:09,96,1,3,11
2026-01-25 15:18:10,97,1,4,10
2026-01-25 15:18:11,98,1,5,14
2026-01-25 15:18:12,99,1,2,13
2026-01-25 15:18:13,100,1,6,12
2026-01-25 15:18:14,100,0,2,11
2026-01-25 15:18:15,99,0,3,0
2026-01-25 15:18:16,98,0,4,0
2026-01-25 15:18:17,97,0,6,0
2026-01-25 15:18:18,96,0,3,0
2026-01-25 15:18:19,95,0,2,0
2026-01-25 15:18:20,94,0,5,0
2026-01-25 15:18:21,93,0,2,0
2026-01-25 15:18:22,92,0,2,0
2026-01-25 15:18:23,91,0,6,0
2026-01-25 15:18:24,90,0,3,0
2026-01-25 15:18:25,89,0,4,0
2026-01-25 15:18:26,88,0,2,0
2026-01-25 15:18:27,87,0,3,0
2026-01-25 15:18:28,86,0,6,0
2026-01-25 15:18:29,85,0,6,0
2026-01-25 15:18:30,84,0,2,0
2026-01-25 15:18:31,83,0,2,0
2026-01-25 15:18:32,82,0,2,0
2026-01-25 15:18:33,81,0,5,0
2026-01-25 15:18:34,80,0,7,0
2026-01-25 15:18:35,79,0,2,0
2026-01-25 15:18:36,78,1,6,0
2026-01-25 15:18:37,79,1,5,12
2026-01-25 15:18:38,80,1,5,13
2026-01-25 15:18:39,81,1,7,13
2026-01-25 15:18:40,82,1,7,10
2026-01-25 15:18:41,83,1,6,12
2026-01-25 15:18:42,84,1,3,14
2026-01-25 15:18:43,85,1,6,12
2026-01-25 15:18:44,86,1,3,13
2026-01-25 15:18:45,87,1,5,11
2026-01-25 15:18:46,88,1,2,11
2026-01-25 15:18:47,89,1,2,10
2026-01-25 15:18:48,90,1,2,13
2026-01-25 15:18:49,91,1,2,11
2026-01-25 15:18:50,92,1,4,12
2026-01-25 15:18:51,93,1,7,12
2026-01-25 15:18:52,94,1,7,13
2026-01-25 15:18:53,95,1,5,12
2026-01-25 15:18:54,96,1,2,13
2026-01-25 15:18:55,97,1,2,12
2026-01-25 15:18:56,98,1,4,14
2026-01-25 15:18:57,99,1,6,11
2026-01-25 15:18:58,100,1,4,11
2026-01-25 15:18:59,100,0,2,11
2026-01-25 15:19:00,99,0,7,0
2026-01-25 15:19:01,98,0,6,0
2026-01-25 15:19:02,97,0,6,0
2026-01-25 15:19:03,96,0,7,0
2026-01-25 15:19:04,95,0,7,0
2026-01-25 15:19:05,94,0,4,0
2026-01-25 15:19:06,93,0,5,0
2026-01-25 15:19:07,92,0,3,0
2026-01-25 15:19:08,91,0,4,0
2026-01-25 15:19:09,90,0,2,0
2026-01-25 15:19:10,89,0,2,0
2026-01-25 15:19:11,88,0,2,0
2026-01-25 15:19:12,87,0,6,0
2026-01-25 15:19:13,86,0,5,0
2026-01-25 15:19:14,85,0,3,0
2026-01-25 15:19:15,84,0,7,0
2026-01-25 15:19:16,83,0,3,0
2026-01-25 15:19:17,82,0,5,0
2026-01-25 15:19:18,81,0,4,0
2026-01-25 15:19:19,80,0,6,0
2026-01-25 15:19:20,79,0,6,0
2026-01-25 15:19:21,78,1,7,0
2026-01-25 15:19:22,79,1,7,12
2026-01-25 15:19:23,80,1,7,11
2026-01-25 15:19:24,81,1,3,10
2026-01-25 15:19:25,82,1,5,11
2026-01-25 15:19:26,83,1,3,13
2026-01-25 15:19:27,84,1,4,13
2026-01-25 15:19:28,85,1,4,13
2026-01-25 15:19:29,86,1,6,13
2026-01-25 15:19:30,87,1,5,13
2026-01-25 15:19:31,88,1,3,14
2026-01-25 15:19:32,89,1,7,13
2026-01-25 15:19:33,90,1,4,12
2026-01-25 15:19:34,91,1,3,11
2026-01-25 15:19:35,92,1,4,10
2026-01-25 15:19:36,93,1,3,12
2026-01-25 15:19:37,94,1,4,12
2026-01-25 15:19:38,95,1,6,11
2026-01-25 15:19:39,96,1,7,11
2026-01-25 15:19:40,97,1,2,14
2026-01-25 15:19:41,98,1,7,14
2026-01-25 15:19:42,99,1,4,14
2026-01-25 15:19:43,100,1,3,14
2026-01-25 15:19:44,100,0,6,13
2026-01-25 15:19:45,99,0,4,0
2026-01-25 15:19:46,98,0,2,0
2026-01-25 15:19:47,97,0,2,0
2026-01-25 15:19:48,96,0,6,0
2026-01-25 15:19:49,95,0,3,0
2026-01-25 15:19:50,94,0,2,0
2026-01-25 15:19:51,93,0,2,0
2026-01-25 15:19:52,92,0,5,0
2026-01-25 15:19:53,91,0,5,0
2026-01-25 15:19:54,90,0,4,0
2026-01-25 15:19:55,89,0,6,0
2026-01-25 15:19:56,88,0,2,0
2026-01-25 15:19:57,87,0,2,0
2026-01-25 15:19:58,86,0,5,0
2026-01-25 15:19:59,85,0,4,0
2026-01-25 15:20:00,84,0,6,0
2026-01-25 15:20:01,83,0,7,0
2026-01-25 15:20:02,82,0,3,0
2026-01-25 15:20:03,81,0,3,0
2026-01-25 15:20:04,80,0,6,0
2026-01-25 15:20:05,79,0,5,0
2026-01-25 15:20:06,78,1,7,0
2026-01-25 15:20:07,79,1,5,13
2026-01-25 15:20:08,80,1,3,14
2026-01-25 15:20:09,81,1,4,13
2026-01-25 15:20:10,82,1,6,13
2026-01-25 15:20:11,83,1,5,13
2026-01-25 15:20:12,84,1,3,14
2026-01-25 15:20:13,85,1,6,11
2026-01-25 15:20:14,86,1,6,11
2026-01-25 15:20:15,87,1,6,14
2026-01-25 15:20:16,88,1,7,13
2026-01-25 15:20:17,89,1,4,13
2026-01-25 15:20:18,90,1,7,13
2026-01-25 15:20:19,91,1,7,11
2026-01-25 15:20:20,92,1,3,10
2026-01-25 15:20:21,93,1,3,13
2026-01-25 15:20:22,94,1,5,10
2026-01-25 15:20:23,95,1,2,13
2026-01-25 15:20:24,96,1,6,11
2026-01-25 15:20:25,97,1,6,12
2026-01-25 15:20:26,98,1,7,12
2026-01-25 15:20:27,99,1,7,14
2026-01-25 15:20:28,100,1,4,11
2026-01-25 15:20:29,100,0,2,13
2026-01-25 15:20:30,99,0,5,0
2026-01-25 15:20:31,98,0,2,0
2026-01-25 15:20:32,97,0,6,0
2026-01-25 15:20:33,96,0,5,0
2026-01-25 15:20:34,95,0,2,0
2026-01-25 15:20:35,94,0,7,0
2026-01-25 15:20:36,93,0,7,0
2026-01-25 15:20:37,92,0,3,0
2026-01-25 15:20:38,91,0,2,0
2026-01-25 15:20:39,90,0,7,0
2026-01-25 15:20:40,89,0,2,0
2026-01-25 15:20:41,88,0,2,0
2026-01-25 15:20:42,87,0,6,0
2026-01-25 15:20:43,86,0,4,0
2026-01-25 15:20:44,85,0,7,0
2026-01-25 15:20:45,84,0,6,0
2026-01-25 15:20:46,83,0,7,0
2026-01-25 15:20:47,82,0,3,0
2026-01-25 15:20:48,81,0,3,0
2026-01-25 15:20:49,80,0,4,0
2026-01-25 15:20:50,79,0,7,0
2026-01-25 15:20:51,78,1,5,0
2026-01-25 15:20:52,79,1,5,11
2026-01-25 15:20:53,80,1,6,10
2026-01-25 15:20:54,81,1,7,14
2026-01-25 15:20:55,82,1,4,14
2026-01-25 15:20:56,83,1,6,14
2026-01-25 15:20:57,84,1,3,13
2026-01-25 15:20:58,85,1,6,12
2026-01-25 15:20:59,86,1,4,14
2026-01-25 15:21:00,87,1,4,11
2026-01-25 15:21:01,88,1,6,13
2026-01-25 15:21:02,89,1,4,11
2026-01-25 15:21:03,90,1,2,13
2026-01-25 15:21:04,91,1,4,11
2026-01-25 15:21:05,92,1,6,12
2026-01-25 15:21:06,93,1,6,10
2026-01-25 15:21:07,94,1,3,10
2026-01-25 15:21:08,95,1,7,11
2026-01-25 15:21:09,96,1,4,11
2026-01-25 15:21:10,97,1,3,13
2026-01-25 15:21:11,98,1,4,11
2026-01-25 15:21:12,99,1,3,14
2026-01-25 15:21:13,100,1,4,12
2026-01-25 15:21:14,100,0,5,13
2026-01-25 15:21:15,99,0,7,0
2026-01-25 15:21:16,98,0,2,0
2026-01-25 15:21:17,97,0,2,0
2026-01-25 15:21:18,96,0,7,0
2026-01-25 15:21:19,95,0,3,0
2026-01-25 15:21:20,94,0,7,0
2026-01-25 15:21:21,93,0,4,0
2026-01-25 15:21:22,92,0,7,0
2026-01-25 15:21:23,91,0,5,0
2026-01-25 15:21:24,90,0,3,0
2026-01-25 15:21:25,89,0,7,0
2026-01-25 15:21:26,88,0,4,0
2026-01-25 15:21:27,87,0,7,0
2026-01-25 15:21:28,86,0,2,0
2026-01-25 15:21:29,85,0,6,0
2026-01-25 15:21:30,84,0,4,0
2026-01-25 15:21:31,83,0,7,0
2026-01-25 15:21:32,82,0,4,0
2026-01-25 15:21:33,81,0,3,0
2026-01-25 15:21:34,80,0,3,0
2026-01-25 15:21:35,79,0,5,0
2026-01-25 15:21:36,78,1,4,0
2026-01-25 15:21:37,79,1,5,12
2026-01-25 15:21:38,80,1,4,12
2026-01-25 15:21:39,81,1,5,12
2026-01-25 15:21:40,82,1,3,12
2026-01-25 15:21:41,83,1,4,10
2026-01-25 15:21:42,84,1,2,11
2026-01-25 15:21:43,85,1,3,13
2026-01-25 15:21:44,86,1,6,11
2026-01-25 15:21:45,87,1,2,13
2026-01-25 15:21:46,88,1,2,10
2026-01-25 15:21:47,89,1,5,14
2026-01-25 15:21:48,90,1,4,10
2026-01-25 15:21:49,91,1,7,11
2026-01-25 15:21:50,92,1,6,14
2026-01-25 15:21:51,93,1,2,11
2026-01-25 15:21:52,94,1,3,14
2026-01-25 15:21:53,95,1,5,10
2026-01-25 15:21:54,96,1,4,11
2026-01-25 15:21:55,97,1,5,14
2026-01-25 15:21:56,98,1,3,13
2026-01-25 15:21:57,99,1,7,10
2026-01-25 15:21:58,100,1,2,11
2026-01-25 15:21:59,100,0,2,12
2026-01-25 15:22:00,99,0,3,0
2026-01-25 15:22:01,98,0,2,0
2026-01-25 15:22:02,97,0,5,0
2026-01-25 15:22:03,96,0,2,0
2026-01-25 15:22:04,95,0,7,0
2026-01-25 15:22:05,94,0,5,0
2026-01-25 15:22:06,93,0,7,0
2026-01-25 15:22:07,92,0,3,0
2026-01-25 15:22:08,91,0,6,0
2026-01-25 15:22:09,90,0,2,0
2026-01-25 15:22:10,89,0,5,0
2026-01-25 15:22:11,88,0,4,0
2026-01-25 15:22:12,87,0,5,0
2026-01-25 15:22:13,86,0,3,0
2026-01-25 15:22:14,85,0,3,0
2026-01-25 15:22:15,84,0,4,0
2026-01-25 15:22:16,83,0,2,0
2026-01-25 15:22:17,82,0,6,0
2026-01-25 15:22:18,81,0,3,0
2026-01-25 15:22:19,80,0,7,0
2026-01-25 15:22:20,79,0,5,0
2026-01-25 15:22:21,78,1,3,0
2026-01-25 15:22:22,79,1,5,13
2026-01-25 15:22:23,80,1,6,12
2026-01-25 15:22:24,81,1,4,14
2026-01-25 15:22:25,82,1,3,14
2026-01-25 15:22:26,83,1,3,11
2026-01-25 15:22:27,84,1,6,10
2026-01-25 15:22:28,85,1,7,12
2026-01-25 15:22:29,86,1,7,11
2026-01-25 15:22:30,87,1,2,12
2026-01-25 15:22:31,88,1,7,13
2026-01-25 15:22:32,89,1,6,11
2026-01-25 15:22:33,90,1,7,12
2026-01-25 15:22:34,91,1,3,10
2026-01-25 15:22:35,92,1,7,14
2026-01-25 15:22:36,93,1,4,14
2026-01-25 15:22:37,94,1,6,12
2026-01-25 15:22:38,95,1,7,14
2026-01-25 15:22:39,96,1,4,10
2026-01-25 15:22:40,97,1,4,13
2026-01-25 15:22:41,98,1,6,14
2026-01-25 15:22:42,99,1,2,13
2026-01-25 15:22:43,100,1,6,13
2026-01-25 15:22:44,100,0,4,12
